dbn,username,borough,grade_level,enrollment,comment,likes,dislikes,replies,post_date,fam_comm_ties,pct_ell,pct_disabilities,pct_self_contained,economic_need_index,pct_temp_housing,pct_hra_eligible,pct_asian,pct_black,pct_hispanic,pct_white,pct_chronic_absent
15K261,parentk,brooklyn,Elementary,758,"As you can see, there's more to a school than its stats. You'll have to go on a tour, see the teaching strategies, talk to parents at drop-off/pick-up to understand what can't be measured.


Note: you'll have to do that for middle school, high school and college. Welcome to parenthood and an education system with choices.",1,0,1,2015-06-19T20:17:19,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Guest,brooklyn,Elementary,758,,0,0,2,2015-06-19T23:48:08,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,parentk,brooklyn,Elementary,758,"Wasn't being snarky; thought you didn't know the process. Writing without facial expressions to go along can cause misinterpretation.

You're asking parents who may only be familiar with one school to compare to another school down the road. If the stats are not providing you with what you need, then you need to see the schools for yourself in order to see if the environments are good for you.

But… if you knew the answer to the question, wasn't it snarky to ask?",0,0,3,2015-06-20T01:24:30,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,"66 percent of students at PS 261 opt out of the state's english and math exams. Read more <a href=""http://nypost.com/2015/04/14/parents-opt-out-of-common-core-in-force/"">here</a>.",0,0,0,2015-04-16T20:39:37,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,ANON,brooklyn,Elementary,758,"I graduated from PS 261 about 4 years ago. I loved that school then. And I'm sure people love it now. What I'm slightly upset about is how there's a new salad bar(?) (if someone could tell me about that please do) and how the playground is now beautiful and enviornment friendly. The reason why I'm upset is because when I graduated there, there was no salad bar. There was crappy gross lunch food that nobody liked. There was no beautiful playground! There were chairs here and there and some trees at the back COVERED in cigarettes. And then there was the new playground that was built a few years back that they wouldn't open to everybody at the same time! It was only the first graders or the fourth graders etc. I'm very happy that they have all of this now, but I'm also sad that I was not able to experience these amazing changes. These changes all happened the year of 6th grade for me which was totally unfair. I realize now that it is a better school, but I really wish that they had started to change the school a bit earlier so that I could experience this amazing change. But, I would totally reccomend this school to any parent. The teachers are caring and sweet and the building is friendly. This is coming from a student who graduated there and enjoyed the experience very much. This is an amazing school. For anyone who is curious, I am in 9th grade.",0,1,0,2014-11-02T20:45:38,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,positive parent,brooklyn,Elementary,758,I should also add the the new playground began as a project two years ago and was paid for by Trust for the Public Land.,0,0,0,2013-10-17T18:32:16,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,positive parent,brooklyn,Elementary,758,"261 is working hard to make up for the absence of science in grades K, 1, and 5.  The absence of science in these grades currently is simply due to the fact that we are short one teacher and have not yet been able to replace this individual because it can only be filled as a part-time spot.  Our brilliant, hard-working, full-time science teacher is working closely with the teachers in these grades and incorporating the school's brand new garden as well as utilizing the fully-stocked science room to have science taught.  I am confident that it will be successful. The additional gym teacher is also teaching health containing some science, which is part of the curriculum.  The new librarian is being paid for entirely out of the PTA's budget through a grant, not the school's.  The absence of art for some classes is only due to the fact that one teacher is on maternity leave.  While it is great when every class has art, all teachers routinely incorporate various art projects as part of the curriculum (as well as 261 having a tremendous Arts Day in the winter and a fantastic after-school program with many art options).",3,0,0,2013-10-17T18:21:42,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,concerned parents,brooklyn,Elementary,758,"This year some grades (Kindergarten, First Grade, and Fifth Grade) are not getting Science or Art instruction at PS261, yet the school hired one extra Gym teacher and a new librarian. Although I am a big fan of our school, I became very concerned with this big lapse of judgment by administration. The school's administrators claimed that children will be studying ""Environmental Science"" by visiting a brand new garden in the school's yard. If I had a choice, I would prefer our children have a proper Science lesson/curriculum rather than having a fancy playground to brag about. A rare recent ""Science lesson"" for fifth graders was a combined session with kindergarteners; they made a ""poster"" showing how to behave in the new garden and how not to litter. Granted, it is important to teach children not to litter, but that is not really Science. That is an Art activity. The administration has said that homeroom teachers are going to teach Science but the teachers are not prepared to teach Science (since they have never done this) and the 5th grade curriculum was already set for the year and they don't have room to fit in extra Science lessons (without eliminating other coursework). I am concerned about the impact of this decision on both children, parents and next year enrollment. While American children are behind other nations in Science, I was hoping that our educators understand the importance of fostering a good foundation in Science. It's very regrettable decision in many aspects and ultimately, it'll be our children who will be affected.",4,0,0,2013-10-16T18:47:21,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,bpcs student,brooklyn,Elementary,758,great school,0,0,0,2013-10-09T20:56:23,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,"PS 261's new playground is environmentally friendly and will manage stormwater runoff and alleviate the flooding of the Gowanus Canal. Learn more about the ""green"" playground <a href=""http://www.brooklyneagle.com/articles/new-%E2%80%98green%E2%80%99-playground-ps-261-will-help-prevent-flooding-gowanus-canal-2013-09-20-224600"">here</a>.",3,0,0,2013-09-24T15:08:01,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,"The new million dollar playground at PS 261 is open to the public. Read more <a href=""http://www.dnainfo.com/new-york/20130919/boerum-hill/forty-green-school-playgrounds-be-built-over-four-years-officials-say#slideshow_modal_slot_1"">here</a>.",0,0,0,2013-09-24T14:01:37,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,X.G,brooklyn,Elementary,758,"I go to the church there across the street, when we have bible school or other activities, i am grateful the park is open to the public",0,0,1,2017-04-03T23:16:52,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,"PS 261 is serving as a 
summer school site for multiple schools and is also hosting summer 
camps run by community organizations. Read more <a href=""http://www.wnyc.org/blogs/schoolbook/2013/jul/08/schools-reopen-students-summer/"">here</a>.",0,0,0,2013-07-09T14:29:05,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Guest,brooklyn,Elementary,758,The school has many children with behavior and emotional issues that you have to wonder if parents and school are in denial or too overwhelmed to address the issue. PS261 often is in utter chaos and majority of aides are completely incompetent and negligent. Many do not watch kids and never seemed to be interested in what they do. A lot of workers scream at children and I find this disturbing. The school needs to put higher expectation on both children and staff and hire quality staff.,11,1,0,2013-05-30T13:48:22,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,eviltwin01,brooklyn,Elementary,758,"I graduated from PS261 last year, and I loved it. The teachers and staff are all kind and caring, and now when I come back to visit they remember me and ask how I'm doing. Ms Mills knows and cares about every single kid. On my sisters first month of Pre-K, she noticed that it was her birthday and made sure to wish her a happy birthday. Part of what makes 261 so amazing is just the atmosphere it gives off.



The extra-curricular activities are amazing too. There is a dance group in grades 3-5, and band and chorus in 4-5. In band you pick one instrument, and get to borrow one and learn how to play it for free. The fourth and fifth graders also get to go to the opera, which is a very special trip. Last year, I was in band, chorus, drama club, the school play, yearbook, and student council, all of which provided an interesting and unique experience. 


If anyone is considering PS261 for their child, I highly recommend it. It is diverse and unique, with amazing staff and teachers, and a thoughtful, strong curriculum. There is a surprisingly low amount of bullying, and it is just a really friendly atmosphere.",2,0,0,2013-05-29T23:51:10,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,claire unabia,brooklyn,Elementary,758,"My child has attended this school starting this year.  I love the school community, the teachers, students, staff and parents.  There is a lot of parental involvement, and Zip actually listens to the ideas of the parents although is realistic about what can actually be done.  The kids have one special class each day: Art, music, science, Arabic language, dance or gym.  The music and science teachers are amazing.  There are some great teachers, but many are mediocre with a low drive for improving, new ideas and a better classroom.  Some teacher morale has gone down with the NYC testing procedures and evaluation of the teachers.  The main problem for my child still is the difficulty with behavioral problems of other kids distracting her.  There is a little bit of bullying going on, with kids being unruly during lunch and recess.   
The pre-k have a very cute portable classroom out in the yard with their own playground, the classes seemed fun with nice teachers.  The K also has their own yard.
The big yard is also being constructed into  a beautiful new school yard now.  

Wish there could be some improvements but I love the school still yet.  My little one likes the school as well.  ",3,0,0,2013-04-14T21:02:32,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,"In March, construction began at PS 261 on a student-designed schoolyard that will include a synthetic turf field, an outdoor classroom, a kickball field, and a track. The project is scheduled to be completed by September 2013. Read more <a href=""http://www.dnainfo.com/new-york/20130408/boerum-hill/locals-want-clean-safe-communal-space-at-new-boerum-hill-playground"">here</a>.",0,0,0,2013-04-09T19:17:43,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,BklynMom2,brooklyn,Elementary,758,"Parentyparent - I do agree that the cafeteria is OUT OF CONTROL both in the morning during breakfast & during lunch (children running & cartwheeling about, yelling (extremely loud talking), ""rough-unsafe play"" that could easily turn into a fight, bullying behaviors (name calling/hitting) ALL with parents and some teachers milling about passively watching. 
 
I used to bring my daughter early so she could chat with friends before school started, but after seeing this chaotic start to the morning, I opted to bring her at 8:45am giving no room for any unsupervised mishaps.  There are WAY too many parents in the cafeteria standing around drinking coffee & chatting with their friends which while it should be an open welcoming community -contributes to the loud overcrowded state - especially when the parents don't do anything to help create a more relaxed environment.   I did hear mention a while back during a PTA meeting about parents volunteering in the morning but like everything else, nothing ever came of this.  How staff and parents can think this is okay is beyone me.  I do understand that budget cuts have limited the number of staff available however the cafeteria in the morning is sad sight to see - I got a headache one time from being there so I can imagine how my daughter used to feel.   **Maybe this is why so many parents are there because they wouldn't DARE leave their child in the cafeteria without better organization or proper supervision.

I can only imagine how crazy it is for teachers who then have to enter this crazy chaos to try & line their classes up while everyone then tries to exit through one set of doors - ALL while parents with concerns are trying to have their needs addressed amid this chaos.  Then get the classes upstairs to spend 10-20 minutes calming the class down from the cafeteria chaos.
  
My only suggestion to your concern would be to send an email to the teachers if there is a ""pressing issue"" - it unfortunately seems a little impersonal, but you have to try to balance how many other parents are vying for 2-3 minutes of convo time with the teachers immediate need to manage 20-25 riled up kids & get them safely to their classroom.  Emailing my daughter's teachers has always worked for me & they typically respond as soon as they can.  Hopefully things have since changed with your child's teachers - unfortunately nothing has changed in the cafeteria.",5,0,0,2013-02-06T07:38:07,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,happy261parent,brooklyn,Elementary,758,"My daughters started attending PS 261 in the fall of 2012 (k and 1st) and they LOVE the school. Thanks to her wonderful teacher, Jen, who nurture her skills and work on her weaknesses my kindergartener  went from being a shy introvert to a social butterfly that is eager to learn. Due to their progressive approach to education, my 1st grader, who only liked math,  has now learn to love reading and writing. She has jumped 5 levels in 6 months. The teachers always have time for the parents. The school has a very active PTA and LOTS of parent involvement. Their arts program is phenomenal.  PS 261 is a unique school with staff and parents that are very warm and welcoming. Jerry, the parent coordinator, is AWESOME. I am extremely happy to be part of the PS 261 community-oriented family.",1,0,0,2013-01-28T23:56:07,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,claire,brooklyn,Elementary,758,"We have joined ps 261 for first grade from out of the zone.  It was by far the best option for her for public school.  We love the school.  There is a happy vibe throughout the halls.  There is tons of parent involvement.  I am involved there all the time, and we have the second most amount of learning leaders of all schools.  Great arts programs, science teachers: the famous Carmelow the Science Fellow and Mr. Scott.  The principal is very level headed and approachable.  There are many gem teachers there and the students are very diverse.  Like most public schools there is the challenge of some students being more of a behavioral challenge than others that always makes it more difficult of a learning environment.  

We think the school is very good though.",4,0,0,2012-12-12T14:35:26,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Samuel Caranicas,brooklyn,Elementary,758,"I went here for preschool, and I loved it. I had Ms. A",0,0,0,2012-11-03T19:19:08,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Barbara,brooklyn,Elementary,758,My daughter use to attend PS261 I had the opportunity to place her in SACH.  She has learned more in her 5 short weeks at SACH then she ever did in 261.  ,8,0,0,2012-09-26T18:55:04,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,261parent,brooklyn,Elementary,758,"My daughter graduated from PS 261 yesterday, and loved all 6 years of her experience there. The daily instruction was fantastic but she also had tons of extra enrichment activities in the upper grades: band, chorus, student council, yearbook, drama, book club, and more. She loved her teachers and friends, and the relaxed, welcoming atmosphere of the school. It's really a special place that encourages all students to learn and grow.",6,0,0,2012-06-22T17:01:37,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,"PS 261 parents were among those protesting field testing outside the midtown Manhattan headquarters of Pearson, the testing company. Read more: 

<a
href=""http://gothamschools.org/2012/06/07/brandishing-pineapples-parents-and-students-target-pearson/#more-84919"">Brandishing pineapples, parents and students target Pearson</a>.
 ",0,0,0,2012-06-08T14:36:26,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Parent,brooklyn,Elementary,758,"In the past year or two, I've noticed the school take on a decidedly political tone. While staff and teachers are certainly entitled to their beliefs--and to advocate for those beliefs in their personal time--it is wholly inappropriate for those opinions to spill into the classroom. The school is relatively large and very diverse, and it's stupid, naive and arrogant to assume that the entire community will agree with the opinions of a vocal few. What was once a warm and welcoming community is anything but that now.

Example: At least two teachers (that I know of) have spent class time disparaging charter schools to their students. One even had her students make anti-charter school posters during class. The personal political beliefs of teachers have no place in the classroom, and the lack of professionalism is shocking to me.

Several children in the school have siblings who attend charter schools, and it's cruel and insensitive to put a young child in a position where he/she must listen to a teacher criticize a personal family decision. Children, of course, want to be liked by their teachers, and few have the strength of will to listen to criticisms like that and not take them personally. 

Times are very difficult for NYC schools, and I appreciate that so many in the school community are fighting for what they believe in. But I strongly believe that their methods are causing more harm than good, and those fights need to be taken out of the school--entirely.",12,0,0,2012-04-26T03:24:34,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,261parent,brooklyn,Elementary,758,"Yes, the PS 261 community (students, parents, and staff) has taken an active role in fighting back against the aggressive expansion of programs like Success Charter Academy. The teachers weren't disparaging charter schools in general, but giving the kids background on what happens in the school system and how SCA has tried to cannibalize existing schools. My daughter is in one of the classes that's probably being described here, and she came out of the discussions with a much better understanding of the democratic and non-democratic processes behind the rise of Success Charter Academy.",5,0,1,2012-06-22T15:53:33,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Mary,brooklyn,Elementary,758,"well put!! my children do not attend PS261.  I can tell you at their school, the anti-charter/anti-testing zealots are constantly hijacking schools meetings and the parents listsev to promote their point of view.   ",0,0,1,2012-04-26T15:23:49,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Parent,brooklyn,Elementary,758,"My child attended PS261 K-5 and is now in 6th grade I recommend this school highly. The teachers and the principal Zip Mills are very accessible and caring, my son thrived here in this wonderful community. We miss it!",4,0,0,2012-04-12T21:01:29,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,A parent writes that a new Success charter school in the neighborhood could adversely affect student diversity at PS 261: http://www.nytimes.com/2012/03/17/opinion/how-charter-schools-can-hurt.html?partner=rss&emc=rss ,0,0,0,2012-03-19T22:49:16,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,Some PTA fund-raising efforts backfire. Read more: A Clash Over Cupcakes: http://www.nytimes.com/2012/03/18/education/at-the-pta-clashes-over-cupcakes-and-culture.html?_r=1&ref=nyregion,1,0,0,2012-03-19T22:45:28,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Redhead2013,brooklyn,Elementary,758,"PS 261 offers exactly what they say they will- an engaging, dynamic curriculum in a very diverse environment, mimicking life in NYC and life right outside the schools walls. Children at 261 like going to school, love to read, write and love math! Teachers at the school work very hard to maintain a meaningful curriculum in face of high stakes tests and increasingly impossible standards. They are a group of people who think deeply about how curriculum is presented to students and care about children's social emotional well-being. The school culture is welcoming and vibrant- if you walked in you'd see children actively engaged in their learning! 
",2,0,0,2012-03-10T13:35:00,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,newslink,brooklyn,Elementary,758,PS 261 is one of several NYC schools with Dads as Parents Association president. Read about how men are becoming more active in schools. http://www.nytimes.com/2012/02/19/fashion/fathers-Shift-the-Dynamics-of-the-PTA.html?scp=1&sq=NYC+Parent+Associations+with+Dads+as+presidents&st=nyt,2,0,0,2012-02-21T21:12:30,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,261Parent,brooklyn,Elementary,758,"With two daughters in 4th grade, having been there since pre-K, I love this school. They have become avid writers & readers, as well as curious and respectful members of the community. The science program is strong. This school provides them a strong foundation for the balance of their school careers. Many of their teachers have been nothing less than rock-stars.",0,0,0,2012-02-07T00:59:17,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,P.S. 261 dad,brooklyn,Elementary,758,"I am surprised to hear negative comments about the school! My son and daughter (3rd grade and K) love waking up and coming to P.S. 261 each day. I love the school's emphasis on social justice and the arts. I have found teachers to be very genuine and caring. P.S. 261 has a funky, uneven around the edges feeling that seems very real and warm.  ",2,0,0,2012-02-04T01:28:11,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Happyparent,brooklyn,Elementary,758,My child is thriving at P.S. 261. His teacher is accessible through email and is very open to communicating with me. I receive a weekly newsletter telling me what the class is doing during the week and ways I can enrich what he is learning at home. I couldn't be happier!  ,0,0,0,2012-02-03T23:08:13,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Philamel,brooklyn,Elementary,758,"Can you walk into your doctor's office and expect to be seen without an appointment? Teachers are professionals who happen to work with children. But, nonetheless, they are professionals. Parents need to understand that teachers cannot talk to every parent whenever it is good for a parent. That is why appointments are necessary. ",3,0,0,2012-02-03T22:04:02,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Jerry Piper,brooklyn,Elementary,758,"Parentyparent -
Please consider meeting with me to address your concerns (completely confidential, of course) - I would welcome the chance to listen, and to try to set right some of the issues you've raised. I realize your comments were posted a few months ago, and I'm hoping that you've had a better experience since then.

Jerry Piper
PS261 Parent Coordinator",3,0,0,2012-01-20T17:16:12,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,261parent,brooklyn,Elementary,758,"It's our last year at the school, and I just want to say that this school has a fantastic parent body and a lot of really, really great teachers who always have made time to discuss my child's needs.  I don't think the principal has a lot of vision or a mission, but somehow the school runs just fine, mostly.  There are a lot of extra arts happening and the student body is pretty grand. Tons of sweet kids. Overall, given that it is public school (too much testing), I am please with my experience. Again, very, very happy with the teachers my daughter has had. All very, very caring and accessible.
",1,0,0,2011-12-13T18:14:15,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
15K261,Parentyparent,brooklyn,Elementary,758,"Of all the schools my children have attended over the years (4 including this one) PS 261 has the most unwelcoming policies towards parents by a landslide!  Lip-service is paid to 'parent involvement', but the school has done everything in it's power to keep parents at arm's length, and there's a distinct (and worrisome) lack of transparency.  One can't help but wonder if all of the barriers are in place to keep parents from seeing what's really going on.

Administration seems far more concerned with controlling the parent's behavior than the children's.  For instance, if you arrive after 8:30 you cannot escort your child into the the gym where the teachers pick them up, regardless of the circumstance... even if your child is crying.  You must also get passes and permission to access your child's teacher before or after school unless you make an appointment beforehand.  They deem it a ""safety issue"", but any proactive parent knows that some things cannot be foreseen, and need to be addressed on the spot.  Meanwhile, the kids run like wild animals in the cafeteria during breakfast (and I can only assume lunch) through spilled beverages and dropped breakfasts.  It is not unusual to see kids run and slip through various spilled liquids on the floor while the staff looks on without invervening (or cleaning up).  That, however, is not considered a ""safety issue"".

Of course, the teachers and administrators don't mind reaching out to the parents when they need or want something from them.  They welcome parents' money and support, but not the parents themselves.  As a former parent council member for two consecutive years at a previous school I would gladly fundraise for, and otherwise help out the school (which is in desperate need of funds), if only I felt like a welcome member of the school community instead of an annoyance with a wallet.",5,0,0,2011-11-22T18:29:30,1.0,0.045,0.198,0.012,0.889,0.051,0.285,0.077,0.203,0.195,0.47100000000000003,0.147
